Source URL: https://raw.githubusercontent.com/liquidslr/interview-company-wise-problems/main/Google/3.%20Six%20Months.csv
Title: 3.%20Six%20Months.csv
Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,Links
HARD,Longest Increasing Path in a Matrix,31.3,0.005674732424627451,https://leetcode.com/problems/longest-increasing-path-in-a-matrix,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort, Memoization, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/longest-increasing-path-in-a-matrix""}]"
MEDIUM,Coin Change II,31.3,0.005977240370427347,https://leetcode.com/problems/coin-change-ii,"Array, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/coin-change-ii""}]"
MEDIUM,Reorganize String,31.3,0.005723974754563447,https://leetcode.com/problems/reorganize-string,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/reorganize-string""}]"
MEDIUM,Random Pick with Weight,31.3,0.004912301247879942,https://leetcode.com/problems/random-pick-with-weight,"Array, Math, Binary Search, Prefix Sum, Randomized","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/random-pick-with-weight""}]"
MEDIUM,The Earliest Moment When Everyone Become Friends,31.3,0.0066101686746987956,https://leetcode.com/problems/the-earliest-moment-when-everyone-become-friends,"Array, Union-Find, Sorting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/the-earliest-moment-when-everyone-become-friends""}]"
MEDIUM,Find All Duplicates in an Array,31.3,0.007700207176742064,https://leetcode.com/problems/find-all-duplicates-in-an-array,"Array, Hash Table, Sorting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/find-all-duplicates-in-an-array""}]"
MEDIUM,Lowest Common Ancestor of a Binary Tree,31.3,0.006956360963175456,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,"Tree, Depth-First Search, Binary Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree""}]"
MEDIUM,Binary Tree Zigzag Level Order Traversal,31.3,0.006392142614879133,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal""}]"
MEDIUM,Separate Squares I,31.3,0.005797970438209019,https://leetcode.com/problems/separate-squares-i,"Array, Binary Search","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/separate-squares-i""}]"
MEDIUM,Find And Replace in String,31.3,0.005077027075105846,https://leetcode.com/problems/find-and-replace-in-string,"Array, Hash Table, String, Sorting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/find-and-replace-in-string""}]"
MEDIUM,Path Sum III,31.3,0.004647845072023233,https://leetcode.com/problems/path-sum-iii,"Tree, Depth-First Search, Binary Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/path-sum-iii""}]"
MEDIUM,Car Pooling,31.3,0.005641386059039834,https://leetcode.com/problems/car-pooling,"Array, Sorting, Heap (Priority Queue), Simulation, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/car-pooling""}]"
HARD,Word Ladder II,31.3,0.0027787022708757577,https://leetcode.com/problems/word-ladder-ii,"Hash Table, String, Backtracking, Breadth-First Search","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/word-ladder-ii""}]"
HARD,Subarrays with K Different Integers,31.3,0.0068405365613730075,https://leetcode.com/problems/subarrays-with-k-different-integers,"Array, Hash Table, Sliding Window, Counting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/subarrays-with-k-different-integers""}]"
HARD,Bus Routes,31.3,0.004736675981616656,https://leetcode.com/problems/bus-routes,"Array, Hash Table, Breadth-First Search","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/bus-routes""}]"
MEDIUM,Move Pieces to Obtain a String,31.3,0.005663995047123191,https://leetcode.com/problems/move-pieces-to-obtain-a-string,"Two Pointers, String","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/move-pieces-to-obtain-a-string""}]"
HARD,Longest Balanced Subarray II,31.3,0.0033769902271453384,https://leetcode.com/problems/longest-balanced-subarray-ii,"Array, Hash Table, Divide and Conquer, Segment Tree, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/longest-balanced-subarray-ii""}]"
MEDIUM,Earliest Finish Time for Land and Water Rides II,31.3,0.006429030798180215,https://leetcode.com/problems/earliest-finish-time-for-land-and-water-rides-ii,"Array, Two Pointers, Binary Search, Greedy, Sorting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/earliest-finish-time-for-land-and-water-rides-ii""}]"
MEDIUM,Pacific Atlantic Water Flow,28.7,0.006109922270243678,https://leetcode.com/problems/pacific-atlantic-water-flow,"Array, Depth-First Search, Breadth-First Search, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/pacific-atlantic-water-flow""}]"
MEDIUM,Single Number II,28.7,0.006730043295151975,https://leetcode.com/problems/single-number-ii,"Array, Bit Manipulation","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/single-number-ii""}]"
MEDIUM,Valid Sudoku,28.7,0.006467046798084691,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/valid-sudoku""}]"
HARD,Text Justification,28.7,0.0051389288283197245,https://leetcode.com/problems/text-justification,"Array, String, Simulation","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/text-justification""}]"
MEDIUM,Reverse Linked List II,28.7,0.005174339572257143,https://leetcode.com/problems/reverse-linked-list-ii,Linked List,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/reverse-linked-list-ii""}]"
MEDIUM,Evaluate Reverse Polish Notation,28.7,0.005803706079148537,https://leetcode.com/problems/evaluate-reverse-polish-notation,"Array, Math, Stack","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/evaluate-reverse-polish-notation""}]"
MEDIUM,Find Minimum in Rotated Sorted Array,28.7,0.005486456691996549,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,"Array, Binary Search","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/find-minimum-in-rotated-sorted-array""}]"
MEDIUM,Course Schedule II,28.7,0.005574045377361303,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/course-schedule-ii""}]"
MEDIUM,String Compression,28.7,0.006021189690848487,https://leetcode.com/problems/string-compression,"Two Pointers, String","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/string-compression""}]"
MEDIUM,Permutation in String,28.7,0.004911062757541661,https://leetcode.com/problems/permutation-in-string,"Hash Table, Two Pointers, String, Sliding Window","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/permutation-in-string""}]"
HARD,Range Module,28.7,0.00452077417181674,https://leetcode.com/problems/range-module,"Design, Segment Tree, Ordered Set","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/range-module""}]"
MEDIUM,Asteroid Collision,28.7,0.004821263389783335,https://leetcode.com/problems/asteroid-collision,"Array, Stack, Simulation","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/asteroid-collision""}]"
HARD,Guess the Word,28.7,0.0036681743870377475,https://leetcode.com/problems/guess-the-word,"Array, Math, String, Interactive, Game Theory","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/guess-the-word""}]"
MEDIUM,Sum of Two Integers,28.7,0.005569101476545792,https://leetcode.com/problems/sum-of-two-integers,"Math, Bit Manipulation","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/sum-of-two-integers""}]"
HARD,Candy,28.7,0.00486610339979122,https://leetcode.com/problems/candy,"Array, Greedy","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/candy""}]"
MEDIUM,Validate Binary Search Tree,28.7,0.0035911563029701696,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/validate-binary-search-tree""}]"
MEDIUM,Odd Even Linked List,28.7,0.0062598472593053175,https://leetcode.com/problems/odd-even-linked-list,Linked List,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/odd-even-linked-list""}]"
MEDIUM,Online Stock Span,28.7,0.006926351254638142,https://leetcode.com/problems/online-stock-span,"Stack, Design, Monotonic Stack, Data Stream","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/online-stock-span""}]"
MEDIUM,Simplify Path,28.7,0.005080325863503032,https://leetcode.com/problems/simplify-path,"String, Stack","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/simplify-path""}]"
MEDIUM,Construct Binary Tree from Preorder and Inorder Traversal,28.7,0.006903456497547037,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal""}]"
MEDIUM,Maximum Width of Binary Tree,28.7,0.004570808236030924,https://leetcode.com/problems/maximum-width-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-width-of-binary-tree""}]"
MEDIUM,Apply Substitutions,28.7,0.007776623376623377,https://leetcode.com/problems/apply-substitutions,"Array, Hash Table, String, Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/apply-substitutions""}]"
HARD,Partition Array Into Two Arrays to Minimize Sum Difference,28.7,0.0023689001979078314,https://leetcode.com/problems/partition-array-into-two-arrays-to-minimize-sum-difference,"Array, Two Pointers, Binary Search, Dynamic Programming, Bit Manipulation, Sorting, Ordered Set, Bitmask","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/partition-array-into-two-arrays-to-minimize-sum-difference""}]"
MEDIUM,Clone Graph,28.7,0.006556138237308954,https://leetcode.com/problems/clone-graph,"Hash Table, Depth-First Search, Breadth-First Search, Graph Theory","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/clone-graph""}]"
HARD,Number of Digit One,28.7,0.0039061231455003336,https://leetcode.com/problems/number-of-digit-one,"Math, Dynamic Programming, Recursion","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/number-of-digit-one""}]"
MEDIUM,Maximum Matrix Sum,28.7,0.00675316632875527,https://leetcode.com/problems/maximum-matrix-sum,"Array, Greedy, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-matrix-sum""}]"
MEDIUM,Maximum Level Sum of a Binary Tree,28.7,0.007000636411648859,https://leetcode.com/problems/maximum-level-sum-of-a-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-level-sum-of-a-binary-tree""}]"
MEDIUM,Maximum Product of Splitted Binary Tree,28.7,0.00557502969456712,https://leetcode.com/problems/maximum-product-of-splitted-binary-tree,"Tree, Depth-First Search, Binary Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-product-of-splitted-binary-tree""}]"
MEDIUM,Convert Sorted List to Binary Search Tree,28.7,0.006683302542564361,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree,"Linked List, Divide and Conquer, Tree, Binary Search Tree, Binary Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree""}]"
HARD,Maximum Score From Grid Operations,28.7,0.006434174646868013,https://leetcode.com/problems/maximum-score-from-grid-operations,"Array, Dynamic Programming, Matrix, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-score-from-grid-operations""}]"
MEDIUM,Maximum Path Score in a Grid,28.7,0.005374163986317455,https://leetcode.com/problems/maximum-path-score-in-a-grid,"Array, Dynamic Programming, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-path-score-in-a-grid""}]"
MEDIUM,Find the Prefix Common Array of Two Arrays,28.7,0.008831145826926625,https://leetcode.com/problems/find-the-prefix-common-array-of-two-arrays,"Array, Hash Table, Bit Manipulation","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/find-the-prefix-common-array-of-two-arrays""}]"
HARD,Number of ZigZag Arrays I,28.7,0.005096122671982133,https://leetcode.com/problems/number-of-zigzag-arrays-i,"Dynamic Programming, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/number-of-zigzag-arrays-i""}]"
HARD,Burst Balloons,25.8,0.0063759503129053674,https://leetcode.com/problems/burst-balloons,"Array, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/burst-balloons""}]"
MEDIUM,Evaluate Division,25.8,0.0064327196353482245,https://leetcode.com/problems/evaluate-division,"Array, String, Depth-First Search, Breadth-First Search, Union-Find, Graph Theory, Shortest Path","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/evaluate-division""}]"
MEDIUM,Word Search,25.8,0.00475874235763007,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/word-search""}]"
MEDIUM,Gas Station,25.8,0.004819461841397616,https://leetcode.com/problems/gas-station,"Array, Greedy","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/gas-station""}]"
MEDIUM,Sort List,25.8,0.0064710451984358805,https://leetcode.com/problems/sort-list,"Linked List, Two Pointers, Divide and Conquer, Sorting, Merge Sort","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/sort-list""}]"
MEDIUM,House Robber II,25.8,0.004507798354009811,https://leetcode.com/problems/house-robber-ii,"Array, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/house-robber-ii""}]"
HARD,Reverse Pairs,25.8,0.0034590164971579846,https://leetcode.com/problems/reverse-pairs,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/reverse-pairs""}]"
MEDIUM,Group Shifted Strings,25.8,0.0067833396970582525,https://leetcode.com/problems/group-shifted-strings,"Array, Hash Table, String","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/group-shifted-strings""}]"
MEDIUM,Longest Common Subsequence,25.8,0.005928435573099888,https://leetcode.com/problems/longest-common-subsequence,"String, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/longest-common-subsequence""}]"
HARD,Substring with Concatenation of All Words,25.8,0.0034579259784793663,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/substring-with-concatenation-of-all-words""}]"
MEDIUM,Binary Subarrays With Sum,25.8,0.006914657591286419,https://leetcode.com/problems/binary-subarrays-with-sum,"Array, Hash Table, Sliding Window, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/binary-subarrays-with-sum""}]"
MEDIUM,Majority Element II,25.8,0.005637037056109418,https://leetcode.com/problems/majority-element-ii,"Array, Hash Table, Sorting, Counting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/majority-element-ii""}]"
